日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2014/09/21,淡水,PM2.5,9,10,7,6,7,9,7,6,7,8,9,10,9,10,6,4,3,3,868*,6,4,5,9,7
2014/09/21,淡水,SO2,2.2,2,1.9,1.9,2,1.9,2,1.7,1.8,1.9,1.7,1.8,1.8,1.8,1.7,1.7,1.9,1.8,1,1.7,1.7,1.7,1.6,1.3
2014/09/21,淡水,UVB,0,0,0,0,0,0,0.1,0.8,3,3.8,4,5.5,3.8,2.8,1.2,0.6,0.2,0,0,0,0,0,0,0
2014/09/22,淡水,CO,0.11,0.11,0.1,0.1,0.09,0.11,0.17,0.27,0.2,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.11,0.14,0.46,0.91,0.7,0.71,0.69,0.54
2014/09/22,淡水,NO,0.7,0.5,0.4,2,1.9,1.8,2.6,3.2,3.2,2.7,2.5,2.6,2.1,3.4,2.4,1.9,1.9,1.9,2.8,8.5,4.2,4.5,3.6,2.4
2014/09/22,淡水,NO2,1.9,1.7,1.7,0.8,0.6,1.7,6.2,11,6.5,4.6,4.6,3.6,1.3,5.3,1.7,1.1,2.5,11,17,30,24,23,26,19
2014/09/22,淡水,NOx,2.6,2.2,2,2.8,2.5,3.5,8.7,14,9.8,7.3,7.1,6.2,3.4,8.6,4.1,3,4.4,13,20,38,28,28,29,21
2014/09/22,淡水,O3,33,32,32,32,34,35,31,26,30,32,35,40,41,38,42,42,42,30,20,5.7,9.4,5.6,6.5,13
2014/09/22,淡水,PM10,27,27,24,23,24,23,26,26,22,16,11,17,29,23,18,18,18,23,28,42,49,45,45,45
2014/09/22,淡水,PM2.5,4,1,5,7,6,6,7,8,12,8,2,7,10,6,8,7,6,9,13,18,21,20,19,20
2014/09/22,淡水,SO2,1.3,1.1,1,1,1.1,1,1,1.2,1.1,1.1,1.3,1.6,1.4,2.9,1.7,1.7,2,1.7,2,3,2.7,2.3,2.4,2.2
2014/09/22,淡水,UVB,0,0,0,0,0,0,0,0.2,0.6,1.2,4.9,3.2,6,7.9,4.3,1.8,0.5,0.1,0,0,0,0,0,0
2014/09/23,淡水,CO,0.53,0.48,0.34,0.3,0.26,0.28,0.39,0.56,0.46,0.46,0.29#,0.19,0.18,0.19,0.22,0.25,0.19,0.61,0.85,1.16,1.26,1.35,1.37,1.17
2014/09/23,淡水,NO,2.4,2.6,2.3,2,2.3,2.6,3.5,10,4.3,4.8,3.8#,3.1#,2.1#,1.3,0.7,1.4,0.7,1.1,1.4,1.8,2.4,4.6,8.2,6.1
2014/09/23,淡水,NO2,16,15,12,7.7,5.8,5.8,14,21,14,19,13#,4.9#,2.6#,3.3,4.9,6.9,3.8,31,38,48,49,52,49,40
2014/09/23,淡水,NOx,19,18,14,9.7,8.1,8.4,17,31,18,24,17#,8#,4.6#,4.6,5.6,8.2,4.5,32,39,50,52,57,57,46
2014/09/23,淡水,O3,12,13,19,23,28,27,12,9.3,27,30#,51#,51#,58,58,61,57,57,34,25,11,4.4,2.4,2.1,2.2
2014/09/23,淡水,PM10,45,48,40,37,35,35,39,42,44,53,,,39,33,34,40,33,44,61,66,75,81,77,73
2014/09/23,淡水,PM2.5,22,22,20,17,16,20,22,25,28,30,,,26,21,16,18,16,22,35,44,53,53,48,42
2014/09/23,淡水,SO2,2,2.8,3.8,3.4,3.6,3,3.6,4.7,4.3,4.8,3.1#,2.2,2.9,2.4,2.3,2.4,2,3.4,4.2,4.3,5.1,5.8,5.5,3.6
2014/09/23,淡水,UVB,0,0,0,0,0,0,0.3,1.1,2.3,3.1,5.6,8.3,7.8,5.4,3.5,1.4,0.4,0,0,0,0,0,0,0
2014/09/24,淡水,CO,0.98,0.99,0.8,0.82,0.43,0.39,0.42,0.53,0.73,0.37,0.22,0.2,0.19,0.18,0.22,0.28,0.34,0.51,0.72,0.89,0.86,0.8,0.73,0.66
2014/09/24,淡水,NO,2.4,2.4,2.8,3.6,2.4,1.8,2.3,2.7,6.3,5.5,3,2.3,2.1,2.3,2.2,2.4,2.3,3.1,4.4,3.6,3.2,3.9,4.3,3
2014/09/24,淡水,NO2,33,32,25,24,12,7.9,9.9,13,21,18,7.2,3.6,3.1,1.7,4.2,7.5,11,18,31,34,30,29,26,22
2014/09/24,淡水,NOx,36,34,28,28,15,9.7,12,16,27,23,10,5.9,5.2,4,6.3,9.9,13,21,36,37,33,33,30,25
2014/09/24,淡水,O3,4.3,4.7,3.9,4.5,19,24,19,16,15,18,32,48,47,44,39,37,32,18,7,4.9,5.2,4.2,3.8,4.9
2014/09/24,淡水,PM10,73,70,62,59,56,48,45,48,50,49,39,38,40,33,24,27,34,40,45,33,23,28,27,28
2014/09/24,淡水,PM2.5,38,34,30,29,31,32,30,27,27,25,18,15,15,11,6,9,16,18,20,18,10,9,10,9
2014/09/24,淡水,SO2,3.4,3,2.1,2.8,2,1.5,1.5,1.6,2.6,4.6,3.9,2.8,1.9,1.7,1.6,1.7,1.7,1.9,1.9,1.5,1.4,1.3,1.6,2
2014/09/24,淡水,UVB,0,0,0,0,0,0,0.1,0.8,1.8,2,3.7,5.7,7.9,7.9,2.7,0.8,0.1,0,0,0,0,0,0,0
2014/09/25,淡水,CO,0.58,0.47,0.47,0.38,0.28,0.29,0.35,0.47,0.57,0.41,0.28,0.23,0.21,0.15,0.17,0.19,0.19,0.23,0.24,0.28,0.3,0.55,0.5,0.48
2014/09/25,淡水,NO,3.1,2.6,2.8,2.1,1.7,1.6,4.9,8.7,8.7,4.5,2.7,1.4,1.5,1.6,1.7,2,1.7,1.4,1.4,1.4,1.6,3.7,2.3,2.5
2014/09/25,淡水,NO2,19,16,17,14,11,11,13,16,22,16,9.7,6.4,6.8,3.5,3.5,5.3,5.7,8.8,8.8,10,11,17,15,14
2014/09/25,淡水,NOx,22,19,20,16,13,13,18,25,31,21,12,7.9,8.4,5.1,5.2,7.3,7.4,10,10,11,12,21,18,17
2014/09/25,淡水,O3,5.2,6.3,3.9,5.5,7.1,5.1,5.2,8.6,17,30,47,60,60,38,38,36,36,29,28,24,22,10,13,11
2014/09/25,淡水,PM10,32,33,33,32,28,29,33,35,44,43,34,34,34,28,27,29,28,27,27,28,29,34,38,34
2014/09/25,淡水,PM2.5,11,11,7,5,5,7,11,13,15,16,12,13,13,10,10,10,11,13,13,14,13,11,11,12
2014/09/25,淡水,SO2,1.8,1.9,2,2.4,2.5,2,3.4,4,4.2,6.4,4.7,4,2.8,1.7,1.6,1.5,2,1.9,1.9,1.8,1.7,1.6,1.8,1.6
2014/09/25,淡水,UVB,0,0,0,0,0,0,0.3,1.3,3.4,5.6,7.9,7.2,7.4,5.3,4.5,2.3,0.7,0.1,0,0,0,0,0,0
2014/09/26,淡水,CO,0.31,0.24,0.25,0.23,0.2,0.24,0.3,0.3,0.41,0.41,0.31,0.24,0.28,0.27,0.27,0.27,0.25,0.36,0.39,0.35,0.28,0.25,0.24,0.46
2014/09/26,淡水,NO,2,1.6,1.9,1.8,2.1,2.3,2.6,2.7,6.3,7.1,5,2.1,1.9,1.9,2.1,1.6,1.8,2.1,1.7,1.6,1.6,1.6,1.2,2.1
2014/09/26,淡水,NO2,9.9,6.8,7.9,6.9,7.2,9.7,13,15,23,24,15,5.7,6.3,5.4,5.8,6.4,7.4,14,14,11,7.8,8.3,6.2,14
2014/09/26,淡水,NOx,12,8.5,9.8,8.8,9.3,12,15,17,30,31,20,7.8,8.2,7.3,7.9,8,9.3,16,16,12,9.4,9.8,7.4,16
2014/09/26,淡水,O3,21,28,21,21,18,15,16,20,16,21,39,59,66,74,71,66,60,34,32,33,37,37,38,22
2014/09/26,淡水,PM10,35,35,34,35,42,46,40,31,34,43,45,44,44,48,46,48,50,53,53,48,44,44,42,39
2014/09/26,淡水,PM2.5,11,7,9,12,10,11,14,16,16,20,23,24,25,26,24,23,26,24,23,24,22,22,21,17
2014/09/26,淡水,SO2,3,2.5,2.3,2.3,2.4,3.2,3.9,6,16,20,12,3.4,2.8,2.8,2.7,2.5,2.4,2.9,3,2.4,2.2,5.3,3,2.8
2014/09/26,淡水,UVB,0,0,0,0,0,0,0.2,0.8,2,4.1,7.1,8.1,7.5,6.7,4.3,2.1,0.7,0.1,0,0,0,0,0,0
2014/09/27,淡水,CO,0.36,0.34,0.3,0.26,0.25,0.34,0.55,0.56,0.57,0.47,0.38,0.26,0.26,0.25,0.25,0.28,0.32,0.33,0.34,0.33,0.35,0.35,0.52,0.53
2014/09/27,淡水,NO,2,2.3,2.1,0.1,0.4,1.5,10,8.9,5.5,3.4,2,1.1,1,0.7,1.1,0.8,0.7,0.5,0.3,0.3,0.5,0.3,0.5,1.1
2014/09/27,淡水,NO2,11,9.8,8.9,7,8.5,16,21,21,23,21,14,5.4,3.9,3.8,4.1,4.8,7.2,8.1,9.4,8.9,13,15,19,16
2014/09/27,淡水,NOx,13,12,11,7.1,8.9,18,31,30,29,25,16,6.4,4.9,4.5,5.3,5.7,7.9,8.6,9.7,9.1,14,15,19,18
2014/09/27,淡水,O3,23,20,19,22,17,7.4,4,12,23,34,50,45,48,46,42,41,39,37,34,35,29,28,24,21
2014/09/27,淡水,PM10,38,35,37,39,39,38,43,44,46,55,59,53,44,44,45,44,45,46,45,43,40,43,46,45
2014/09/27,淡水,PM2.5,18,18,14,13,12,10,13,19,23,25,25,20,18,21,25,22,19,20,24,25,21,22,23,20
2014/09/27,淡水,SO2,2.4,1.8,1.9,1.9,1.7,4.3,4.5,4.2,4.1,5,4.1,2.3,2.2,2.1,2,1.9,2,2.8,2.5,2.4,7.4,10,7.7,4.2
2014/09/27,淡水,UVB,0,0,0,0,0,0,0.3,1.2,3,4.3,5.6,7.6,8,6.6,4.4,2.1,0.6,0.1,0,0,0,0,0,0
2014/09/28,淡水,CO,0.51,0.37,0.32,0.29,0.26,0.35,0.44,0.48,0.35,0.3,0.24,0.19,0.22,0.21,0.21,0.23,0.26,0.35,0.32,0.33,0.34,0.35,0.4,0.45
2014/09/28,淡水,NO,1.4,0.5,0.2,1.3,1.1,1,2.8,4,2.3,2.3,1.4,0.8,1.5,1.2,1.3,1.4,1.1,1.2,1,0.9,0.8,0.9,1.3,1.1
2014/09/28,淡水,NO2,15,9.9,7.6,8.4,7.9,13,16,16,9.5,9.4,5.2,2.9,3.6,3.1,3.8,4.3,5.7,9.2,10,10,11,12,15,18
2014/09/28,淡水,NOx,17,10,7.8,9.7,9,13,19,20,12,12,6.7,3.7,5.1,4.3,5.1,5.7,6.8,10,11,11,12,13,16,19
2014/09/28,淡水,O3,17,21,24,25,23,19,15,23,41,47,53,48,44,44,42,42,39,33,31,30,30,27,26,22
2014/09/28,淡水,PM10,43,40,35,32,35,42,44,48,53,49,44,42,33,34,37,37,39,39,40,38,34,35,37,38
2014/09/28,淡水,PM2.5,20,19,17,17,15,17,21,27,27,26,27,23,17,14,16,18,19,20,21,20,17,17,14,13
2014/09/28,淡水,SO2,2.1,1.6,1.3,1.5,1.5,2.8,3.5,3.6,4.9,5.6,2.6,1.6,1.2,1.3,1.2,1.2,1.2,1.4,1.6,1.3,1.7,1.8,3.8,7.8
2014/09/28,淡水,UVB,0,0,0,0,0,0,0.3,1.2,3.1,5.3,7,8.8,8.5,6.8,4.5,2.2,0.7,0.1,0,0,0,0,0,0
2014/09/29,淡水,CO,0.39,0.32,0.3,0.29,0.27,0.29,0.36,0.41,0.58,0.69,0.51,0.34,0.33,0.31,0.28,0.26,0.3,0.25,0.56,0.82,0.8,0.71,0.7,0.78
2014/09/29,淡水,NO,1.7,1.1,1.5,1.2,1.3,1.7,2.9,5.1,6.6,7.9,3.8,2.2,1.6,1.3,1,1.5,1.2,1,1.5,2,1.7,1.8,2,1.6
2014/09/29,淡水,NO2,16,13,14,16,15,14,18,17,22,27,21,13,11,10,7.3,8.1,8.6,10,22,33,35,32,30,29
2014/09/29,淡水,NOx,17,14,15,17,16,16,21,22,29,35,25,15,12,11,8.3,9.6,9.8,11,23,35,36,34,32,30
2014/09/29,淡水,O3,20,22,21,17,17,15,12,15,21,35,55,67,89,97,96,75,64,46,27,15,15,15,14,15
2014/09/29,淡水,PM10,39,38,39,35,33,38,39,39,46,68,78,68,66,64,56,49,49,60,59,57,62,57,57,62
2014/09/29,淡水,PM2.5,16,17,16,15,17,17,15,14,21,36,40,35,34,30,29,29,30,33,30,34,36,28,27,33
2014/09/29,淡水,SO2,4.3,4.9,7.7,9.9,7.4,5,6.1,8.1,6.6,5.6,5.8,5.8,6.4,5.2,3.7,2.7,2.6,2,2.8,5.4,5.9,4.2,4.4,3.7
2014/09/29,淡水,UVB,0,0,0,0,0,0,0.3,1.2,2.9,4.9,6.8,7.9,7.8,6.4,4.2,2,0.6,0.1,0,0,0,0,0,0
2014/09/30,淡水,CO,0.62,0.54,0.48,0.56,0.54,0.49,0.66,0.68,0.59,0.64,0.63,0.31,0.17,0.15,0.14,0.15#,0.21,0.37,0.43,0.37,0.35,0.35,0.39,0.43
2014/09/30,淡水,NO,1.4,1.4,1.1,1.5,1.6,1.8,8.3,9.6,4.1,2.3,1.7,1.6,1.6,2.1,1.7,2.1#,2.1,1.5,1.4,1.1,1.3,1.2,1.4,1.5
2014/09/30,淡水,NO2,22,16,14,16,18,20,22,22,20,15,15,6.9,4.2,2.8,2.5,2.6#,4,6.7,7.2,6.7,6,6.1,6.7,8.9
2014/09/30,淡水,NOx,24,17,15,18,20,22,30,32,24,17,16,8.5,5.8,4.8,4.1,4.6#,6.2,8.2,8.5,7.8,7.3,7.3,8,10
2014/09/30,淡水,O3,24,30,29,24,16,9.4,5.5,13,33,65,80,61,34,29,27,26#,31,47,54,55,52,48,42,36
2014/09/30,淡水,PM10,71,72,64,60,61,57,57,57,59,154,290,248,94,32,34,,35,42,50,46,35,33,33,28
2014/09/30,淡水,PM2.5,35,34,32,29,31,29,27,26,31,47,58,46,25,13,10,,17,23,28,23,19,17,16,20
2014/09/30,淡水,SO2,4.2,3.4,2.9,3.5,4.1,4,3.7,4.6,5.6,6.8,6.8,4.8,2.1,2,1.7,2.2#,2,1.8,1.8,1.7,1.6,1.6,1.6,1.6
2014/09/30,淡水,UVB,0,0,0,0,0,0,0.2,1.1,2.8,4.9,6.9,8.8,8.6,7,4.6,1.3#,0.6,0.1,0,0,0,0,0,0
2014/10/01,淡水,CO,0.34,0.28,0.26,0.26,0.25,0.26,0.27,0.33,0.3,0.27,0.27,0.26,0.24,0.23,0.21,0.22,0.25,0.31,0.28,0.25,0.26,0.31,0.4,0.41
2014/10/01,淡水,NO,1.3,1.4,1.3,0.5,0.5,0.5,0.8,0.9,1.4,1,0.8,1.6,1.2,0.9,1.1,0.9,1.2,1.2,0.7,1.1,0.8,1,0.8,1.1
2014/10/01,淡水,NO2,5,2.9,2,1.7,1.7,2.2,4.2,6,5.6,4.6,6,6.6,3.8,3,3,2.4,3.7,5.7,4.9,3.8,4.1,5.9,7.9,8.8
2014/10/01,淡水,NOx,6.3,4.3,3.3,2.2,2.2,2.7,5,7,7,5.6,6.8,8.2,5,4,4.1,3.4,4.9,6.9,5.6,5,4.9,6.8,8.7,9.9
2014/10/01,淡水,O3,41,47,47,46,45,40,40,37,38,38,35,36,39,40,40,42,39,38,40,42,41,36,31,26
2014/10/01,淡水,PM10,33,37,34,34,33,32,31,32,31,31,35,38,38,40,39,40,39,34,35,39,39,37,38,42
2014/10/01,淡水,PM2.5,20,16,11,8,9,7,9,8,8,8,11,14,14,16,13,13,15,13,11,-2#,14,14,15,14
2014/10/01,淡水,SO2,1.4,1.3,1.3,1.3,1.4,1.2,1.2,1.2,1.4,1.4,1.4,1.3,1.4,1.4,1.6,1.6,1.7,1.5,1.4,1.4,1.3,1.4,1.4,1.4
2014/10/01,淡水,UVB,0,0,0,0,0,0,0.1,0.5,1.3,2.3,2,3.7,4.1,4.5,3.7,2,0.5,0,0,0,0,0,0,0
2014/10/02,淡水,CO,0.46,0.37,0.27,0.22,0.2,0.23,0.34,0.39,0.33,0.26,0.25,0.22,0.25,0.24,0.24,0.25,0.28,0.46,0.44,0.35,0.42,0.56,0.54,0.48
2014/10/02,淡水,NO,1,1.1,0.8,1.6,1.6,1.5,2.1,2.7,2.1,2.5,2.7,2.1,1.9,1.8,1.6,1.8,2.2,2.8,1.8,2,1.7,1.9,1.7,1.9
2014/10/02,淡水,NO2,11,8.5,5.2,2.9,2.7,3.7,9.1,8.2,6.6,5,5.3,2.7,3.1,2.5,3.1,3.4,5.7,13,11,9.5,13,17,15,13
2014/10/02,淡水,NOx,12,9.6,6,4.5,4.3,5.1,11,11,8.7,7.4,8,4.8,5,4.3,4.7,5.2,7.9,16,13,11,14,19,17,15
2014/10/02,淡水,O3,16,20,28,36,40,38,34,38,43,44,45,50,49,49,48,50,49,36,43,47,43,26,34,40
2014/10/02,淡水,PM10,45,42,39,39,37,33,33,37,38,38,37,34,35,33,34,39,40,37,45,55,56,54,59,61
2014/10/02,淡水,PM2.5,13,12,8,10,12,11,13,14,12,13,15,13,8,7,10,13,13,16,19,22,20,18,20,26
2014/10/02,淡水,SO2,0.8,1.5,1.3,1.3,1.4,1.4,1.5,1.7,1.6,1.6,1.6,1.5,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.5,1.6,1.9,1.8
2014/10/02,淡水,UVB,0,0,0,0,0,0,0.2,1.2,2.3,4.7,6.6,9,8.6,6.9,4.2,2,0.6,0.1,0,0,0,0,0,0
2014/10/03,淡水,CO,0.41,0.33,0.31,0.27,0.25,0.29,0.4,0.38,0.28,0.3,0.34,0.39,0.36,0.31,0.31,0.33,0.35,0.38,0.37,0.36,0.34,0.33,0.45,0.55
2014/10/03,淡水,NO,1.8,1.9,1.7,0.6,0.5,0.6,2,1.4,0.9,0.8,0.6,0.7,0.8,0.8,0.7,0.7,0.7,0.6,0.9,0.4,0.5,0.4,0.6,0.5
2014/10/03,淡水,NO2,10,6.8,6.5,6.5,6.5,11,16,13,6.3,5.6,4.5,5,4.6,4,5,4.3,6.2,7.2,8.3,8.7,8.2,6.4,8.6,11
2014/10/03,淡水,NOx,12,8.7,8.2,7,7,11,18,14,7.2,6.4,5.1,5.6,5.4,4.8,5.7,5,6.9,7.8,9.2,9.1,8.7,6.8,9.2,12
2014/10/03,淡水,O3,35,31,35,34,31,30,29,42,64,67,62,66,63,59,56,67,70,71,64,58,57,64,62,55
2014/10/03,淡水,PM10,59,51,49,48,45,46,50,59,65,65,56,51,53,51,49,59,77,82,72,67,73,82,88,87
2014/10/03,淡水,PM2.5,26,20,17,15,17,20,17,16,20,25,26,28,26,21,18,23,33,34,32,31,32,34,38,36
2014/10/03,淡水,SO2,1.9,1.5,1.5,1.5,1.4,2.3,1.9,2,2.1,2.1,1.9,2.3,2,1.6,1.5,1.9,2.2,1.8,1.8,1.9,1.5,1.6,1.8,2
2014/10/03,淡水,UVB,0,0,0,0,0,0,0.2,1.1,2.9,4.9,6.8,4,5.1,3.7,2.1,1.5,0.5,0,0,0,0,0,0,0
2014/10/04,淡水,CO,0.6,0.29,0.22,0.16,0.26,0.26,0.33,0.44,0.22,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.22,0.25,0.24,0.22,0.24,0.23,0.23,0.22
2014/10/04,淡水,NO,0.2,0.7,0.6,1,0.9,1.2,2,2.1,1.9,1.8,1.4,1.2,1.3,1.1,1.4,1.4,1.3,1.3,1.2,1.2,1.3,0.6,0.9,1
2014/10/04,淡水,NO2,17,4.9,4.5,2.1,6.8,11,14,16,6.5,4.3,2.7,3.6,2.9,3.2,3.3,3.8,5.1,6.8,6.3,7.5,6,4.1,3.4,3
2014/10/04,淡水,NOx,17,5.6,5.1,3.1,7.7,12,16,18,8.4,6.1,4.1,4.8,4.2,4.3,4.7,5.2,6.4,8.1,7.5,8.7,7.3,4.7,4.4,3.9
2014/10/04,淡水,O3,45,57,51,48,35,29,28,26,41,45,49,48,49,49,50,53,51,50,51,51,53,57,58,58
2014/10/04,淡水,PM10,84,78,57,46,43,37,38,38,40,50,50,45,51,53,51,50,53,57,55,51,55,56,56,57
2014/10/04,淡水,PM2.5,37,33,21,14,13,13,14,19,20,18,16,14,13,11,10,11,13,16,16,14,13,13,16,17
2014/10/04,淡水,SO2,2,2.1,1.8,1.7,1.7,3.4,2.8,2.4,1.9,1.8,1.8,1.8,1.8,1.9,1.8,1.9,1.9,1.8,1.8,1.7,1.8,1.8,1.8,1.9
2014/10/04,淡水,UVB,0,0,0,0,0,0,0,0.5,1.5,2.4,3.9,3.3,3.5,3.6,1.2,1.3,0.2,0,0,0,0,0,0,0
2014/10/05,淡水,CO,0.21,0.2,0.2,0.2,0.18,0.21,0.27,0.2,0.2,0.16,0.17,0.17,0.19,0.2,0.22,0.24,0.28,0.31,0.31,0.3,0.3,0.25,0.22,0.22
2014/10/05,淡水,NO,1,1,1.1,1.4,1.1,0.7,1.2,1.3,1.6,1.6,1.1,1.1,1.2,1.6,1.5,1.5,0.6,1.1,1,1,0.8,0.8,0.6,1.1
2014/10/05,淡水,NO2,2.2,1.8,1.9,3.3,3.3,5.8,11,5.9,7.3,4.5,4.4,4.1,4.4,5.2,5.3,5.1,5.1,5.8,5.8,5.8,5.8,5.9,4.4,3.8
2014/10/05,淡水,NOx,3.2,2.9,3,4.6,4.3,6.5,12,7.2,8.9,6.1,5.6,5.2,5.6,6.8,6.8,6.6,5.7,6.9,6.8,6.8,6.5,6.8,5,4.9
2014/10/05,淡水,O3,58,57,56,54,52,44,28,47,43,47,47,49,52,53,55,55,60,61,63,64,68,64,62,61
2014/10/05,淡水,PM10,60,57,54,53,53,48,46,49,53,54,55,60,61,64,65,62,65,70,68,64,62,70,71,73
2014/10/05,淡水,PM2.5,17,15,16,16,15,19,18,16,15,13,13,12,16,19,18,16,16,22,23,23,25,24,26,25
2014/10/05,淡水,SO2,2.1,2.2,1.9,2.1,2,2.2,4.1,2.1,2.1,2,1.8,2,2,2.2,2.3,2.2,2.1,2.1,2,1.9,1.9,2,2,2.2
2014/10/05,淡水,UVB,0,0,0,0,0,0,0.1,0.7,2.3,3,3.9,3.6,3.9,3.9,2.5,1,0.2,0,0,0,0,0,0,0
2014/10/06,淡水,CO,0.25,0.27,0.28,0.28,0.32,0.32,0.31,0.33,0.32,0.3,0.26,0.27,0.26,0.25,0.25,0.27,0.3,0.3,0.31,0.31,0.41,0.38,0.3,0.27
2014/10/06,淡水,NO,0.7,1.1,0.9,1.3,1.4,1.5,1.4,1.7,1.7,1.7,1.7,1.6,1.2,1.8,1.6,1.7,1.4,1.4,1.6,1.6,1.7,1.7,1.6,1.8
2014/10/06,淡水,NO2,3.7,3.5,3.9,2,1.9,2.7,4.2,5.7,5.6,5,3.6,3.7,3.4,3.7,4,4.6,5.4,5.3,7.9,8.5,11,7.1,3.7,2.7
2014/10/06,淡水,NOx,4.4,4.5,4.8,3.2,3.4,4.1,5.6,7.4,7.3,6.7,5.3,5.3,4.6,5.5,5.5,6.2,6.8,6.7,9.6,10,13,8.9,5.3,4.5
2014/10/06,淡水,O3,61,58,58,64,66,66,62,58,58,57,57,59,60,64,65,65,64,65,60,60,57,60,67,66
2014/10/06,淡水,PM10,79,78,76,83,94,104,98,86,82,81,77,76,76,70,68,72,75,71,64,62,72,82,82,73
2014/10/06,淡水,PM2.5,27,31,33,38,43,47,42,35,34,35,31,26,29,28,32,36,33,30,31,33,39,44,43,33
2014/10/06,淡水,SO2,2,1.4,1.4,1.9,2.6,2.6,2.1,1.8,1.6,2,2,2.2,2.1,2.4,2.5,2.6,2.6,2.4,2,1.9,2,2,2,1.9
2014/10/06,淡水,UVB,0,0,0,0,0,0,0.1,0.2,0.8,2,3.4,2.5,3.4,3,2.3,0.8,0.2,0,0,0,0,0,0,0
2014/10/07,淡水,CO,0.22,0.18,0.19,0.2,0.21,0.25,0.43,0.49,0.27,0.23,0.2,0.19,0.19,0.18,0.17,0.21,0.21,0.23,0.21,0.2,0.17,0.17,0.16,0.17
2014/10/07,淡水,NO,1.5,1.4,1.3,1.2,1.3,1.4,2.1,2.7,1.6,1.6,1.5,1.9,1.2,1.7,1.7,1.8,1.7,1.6,2,1.7,1.7,1.5,1.4,1.2
2014/10/07,淡水,NO2,2.6,2.5,2,2.1,3,7.7,17,18,5.8,5.4,5.1,3.5,3.1,3.3,3,4.4,5.5,5.2,4.6,4.9,4.2,3.9,3.2,4.3
2014/10/07,淡水,NOx,4.1,3.8,3.3,3.3,4.2,9.1,19,21,7.4,7,6.6,5.4,4.3,4.9,4.7,6.2,7.2,6.7,6.6,6.6,5.9,5.5,4.6,5.4
2014/10/07,淡水,O3,63,58,59,59,56,46,33,35,51,50,49,53,55,53,51,50,49,48,49,50,51,51,50,42
2014/10/07,淡水,PM10,67,59,54,48,42,45,48,50,51,43,40,40,38,38,38,45,45,37,39,44,43,42,38,31
2014/10/07,淡水,PM2.5,29,23,15,17,17,14,15,20,20,15,14,12,10,12,12,13,13,16,20,16,16,15,14,13
2014/10/07,淡水,SO2,1.8,2,1.8,1.7,1.6,2.4,2.8,2.4,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.7,1.8,1.6,1.7,1.7,1.6,1.7
2014/10/07,淡水,UVB,0,0,0,0,0,0,0.2,0.4,0.8,2.2,3.2,5,7.5,4.7,2.6,1.2,0.3,0,0,0,0,0,0,0
2014/10/08,淡水,CO,0.15,0.13,0.13,0.1,0.1,0.11,0.15,0.19,0.16,0.15,0.14,0.15,0.17,0.15,0.15,0.17,0.18,0.22,0.21,0.16,0.16,0.17,0.16,0.15
2014/10/08,淡水,NO,1,1.7,1.4,1.6,1.7,1.8,1.7,2.4,2,2.6,2,1.9,2.2,2.1,2.2,2.3,2.3,2.2,2.2,2.2,1.8,1.9,1.4,1.5
2014/10/08,淡水,NO2,4.1,2.9,3.3,0.6,0.8,1.5,3.5,6,3.5,3.2,2.4,3,2.9,2.3,2.7,4.9,5.1,6.8,5,3.8,3.4,3.8,2.6,2.4
2014/10/08,淡水,NOx,5.2,4.6,4.7,2.2,2.5,3.2,5.1,8.5,5.5,5.8,4.4,4.9,5.1,4.4,4.9,7.2,7.4,8.9,7.2,6,5.3,5.7,4,3.9
2014/10/08,淡水,O3,38,44,43,48,50,50,44,41,45,45,46,45,44,43,41,37,35,36,39,43,46,46,48,47
2014/10/08,淡水,PM10,31,33,32,35,40,38,39,44,49,49,50,51,51,54,48,46,51,48,45,44,42,42,43,45
2014/10/08,淡水,PM2.5,12,12,12,13,12,8,10,13,13,14,16,18,21,18,15,17,19,18,15,16,21,20,19,20
2014/10/08,淡水,SO2,2.1,2.1,2.2,2,2,2.1,2.1,2.1,2.1,2.2,2.3,2.4,2.4,2.4,2.7,2.8,2.5,2.2,2.3,2.1,2,2.1,2.3,2.5
2014/10/08,淡水,UVB,0,0,0,0,0,0,0.1,0.9,2.5,3,3.9,3.8,3.9,3,1.4,0.3,0.1,0,0,0,0,0,0,0
2014/10/09,淡水,CO,0.14,0.17,0.17,0.16,0.12,0.13,0.14,0.18,0.19,0.15,0.15,0.14#,0.15#,0.16,0.15,0.17,0.18,0.2,0.17,0.17,0.16,0.14,0.15,0.14
2014/10/09,淡水,NO,2,1.9,2,2.2,2.4,2.1,2.1,2.9,2.8,2.5,2.9,1.2#,2.6,2.4,2.4,2.5,2.2,2.5,2.4,2.2,2.1,2,2.3,2.2
2014/10/09,淡水,NO2,2,3,4.4,3.3,1.2,2.1,3.2,5.2,5.1,4,3.2,,3.4,3.3,3.3,4.1,5.3,5.9,4.2,4.9,4.3,3.6,3.6,2.9
2014/10/09,淡水,NOx,4,5,6.3,5.5,3.6,4.1,5.3,8,7.9,6.4,6.1,0.4#,6,5.7,5.7,6.6,7.5,8.4,6.6,7.1,6.4,5.6,5.8,5.2
